run_id,timestamp,config,outage_s,final_pos_error_m,pct_of_distance,cep50_m,cep95_m,along_track_m,cross_track_m,heading_error_deg,outage_id,split,source_side,has_ground_truth,skip_reason
pair_Vtb3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,12.73705307834124,258.75360753924616,10.599527004698835,12.524838213761443,-11.390286979270993,-5.700326039615333,154.9339828491211,pair_Vtb3__10s__0,train,phone,True,
pair_Vtb3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,18.30563862113647,216.8081164169092,15.310006538363961,17.873909500163307,-16.71302412645418,-7.467988416287432,149.57899475097656,pair_Vtb3__30s__0,train,phone,True,
pair_Vtb3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,50.45646169359263,115.49058353342816,21.49446802403037,47.72910573119592,30.947453906362377,-39.850967061224964,35.262054443359375,pair_Vtb3__60s__0,train,phone,True,
pair_Vtb3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,109.66754101164,213.07362995334955,70.29654781799965,105.88488315727972,-109.57235513368389,4.556578946826598,173.42799377441406,pair_Vtb3__120s__0,train,phone,True,
pair_Vtb3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,82.45322162972195,79.28605234052851,33.31388728598331,77.22713394393763,-82.08786441655496,7.752243086877877,173.41100311279297,pair_Vtb3__180s__0,train,phone,True,
pair_Vtb4,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,47.081262248795085,94.59716087957315,17.447129319067358,43.32781018620294,-41.28181271283782,22.63757074261732,89.25201416015625,pair_Vtb4__10s__0,train,phone,True,
pair_Vtb4,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,198.89297037930274,139.56830211053477,81.87593015688846,189.9528459890324,-175.66940326456856,93.26669168421947,111.71800231933594,pair_Vtb4__30s__0,train,phone,True,
pair_Vtb5,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,35.4528925676133,23.80741430867964,20.409589053009725,33.74867144627618,-34.786749403354804,-6.840548286973876,3.4900131225585938,pair_Vtb5__10s__0,train,phone,True,
pair_Vtb5,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,212.19942476679705,74.46416858628092,56.66095443442413,194.6221492609546,-153.37068596082236,-146.64955107199683,49.47900390625,pair_Vtb5__30s__0,train,phone,True,
pair_Vtb5,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,547.0501039506709,39.41225520682861,165.37622467076622,497.57141566546636,-53.92789366220731,544.3946740301964,39.569000244140625,pair_Vtb5__60s__0,train,phone,True,
pair_Vtb5,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,649.0269708595602,22.633042304960902,223.51929158482557,608.5153103424208,207.4817430652378,-614.9651539002978,14.244003295898438,pair_Vtb5__120s__0,train,phone,True,
pair_Vtb5,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,949.3490335292518,27.360128795237266,119.86277504181547,737.1731529984842,916.3616402389035,247.9903959899257,12.671005249023438,pair_Vtb5__180s__0,train,phone,True,
pair_Vtb6,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,17.42985417701172,10.409774138248638,13.133939462935137,16.977951870860288,-13.18779333628748,-11.3965757715011,1.0419921875,pair_Vtb6__10s__0,train,phone,True,
pair_Vtb7,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,38.08552714633151,21.487052873211617,25.53596391862792,36.853439551906774,-37.59855459355739,-6.071255908551862,15.790000915527344,pair_Vtb7__10s__0,train,phone,True,
pair_Vtb8,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,81.83443939817937,44.937556125269786,84.2414349797265,85.65583330772193,-81.38822406981097,-8.536696626098134,0.1869964599609375,pair_Vtb8__10s__0,train,phone,True,
pair_Vtb8,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,19.965070821113954,3.5039762565966006,46.64365187488397,48.89434489588206,-17.982771998647365,-8.67320327188934,0.29999542236328125,pair_Vtb8__30s__0,train,phone,True,
pair_Vtb9,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,121.79873965853109,52.14977773961542,121.60644659555966,130.39846408604143,121.79818911061251,0.09534042233048723,2.50799560546875,pair_Vtb9__10s__0,train,phone,True,
S-A12,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,,,,,,,,S-A12__10s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
S-A12,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,,,,,,,,S-A12__30s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
S-A12,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,,,,,,,,S-A12__60s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
S-A12,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,,,,,,,,S-A12__120s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
S-A12,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,,,,,,,,S-A12__180s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
S-T6,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,,,,,,,,S-T6__10s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
S-T6,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,,,,,,,,S-T6__30s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
S-T6,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,,,,,,,,S-T6__60s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
S-T6,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,,,,,,,,S-T6__120s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
S-T6,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,,,,,,,,S-T6__180s__0,val,phone,False,unpaired_run: no independent cross-stream ground truth
pair_S2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,63.569749900595376,55.07782993763558,58.255150460059085,62.523609131932695,-63.4377636377319,4.093461460228362,11.173004150390625,pair_S2__10s__0,val,phone,True,
pair_S2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,67.3198751633475,19.36796135330554,46.3303344227845,59.86697430146875,-66.63958476027878,-9.547455254129169,50.537994384765625,pair_S2__30s__0,val,phone,True,
pair_S2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,648.4918100607817,88.8586150105538,236.4347574005553,599.001912318442,-618.3342221689381,195.4091865664996,92.05627059936523,pair_S2__60s__0,val,phone,True,
pair_S2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,583.2681621438126,64.46758693657098,556.7846905640703,736.6334166444308,576.8928618127593,86.0190832204863,31.15101385116577,pair_S2__120s__0,val,phone,True,
pair_S2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,1265.180527869155,120.86818921394993,527.2116111600815,1179.18205186549,-1265.0858641206246,-16.616754384399556,159.05799102783203,pair_S2__180s__0,val,phone,True,
pair_Vw1,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,1.5555031370774044,,1.4745993353171638,1.5457676269630152,-0.9350002693201137,-1.2431268637545658,30.295013427734375,pair_Vw1__10s__0,val,phone,True,stationary_run: true distance 0.22m < 1.0m threshold
pair_Vw1,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,1.4239100752011398,,1.4718125600271244,1.4989375217664687,-0.9530544003688786,-1.0579258764877588,30.295013427734375,pair_Vw1__30s__0,val,phone,True,stationary_run: true distance 0.75m < 1.0m threshold
pair_Vw1,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,1.4881603159727592,104.39356820340157,1.546156809376323,1.5861014148885557,-0.5935507057446817,-1.3646679067147032,30.295013427734375,pair_Vw1__60s__0,val,phone,True,
pair_Vw1,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,2.14375361059313,74.68293225219172,1.9532533911620633,2.1689800652547873,-0.3912196203357331,-2.1077537796382675,30.295013427734375,pair_Vw1__120s__0,val,phone,True,
pair_Vw1,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,1.8841423174485468,47.57916706352323,1.5827026176023176,1.9510984123205541,-0.756024764530422,-1.7258095039663621,30.295013427734375,pair_Vw1__180s__0,val,phone,True,
pair_Vw10,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,79.00345465292393,64.37522751240546,76.49862688650279,87.45936607972116,-76.63537700164764,-19.198470589425327,17.867996215820312,pair_Vw10__10s__0,val,phone,True,
pair_Vw10,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,227.99816799725258,58.41367381007675,133.1391967587304,217.81546019104726,-224.72774052928466,38.47326977727183,13.875,pair_Vw10__30s__0,val,phone,True,
pair_Vw11,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,34.112558613228494,27.229377673758968,35.98876989047966,36.206775701297374,33.79314254777359,-4.657400218796292,4.768999099731445,pair_Vw11__10s__0,val,phone,True,
pair_Vw11,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,279.19479021674226,491.70741700393296,124.22975049712065,268.1371033515587,174.36191951688377,218.05807810203083,48.68200397491455,pair_Vw11__30s__0,val,phone,True,
pair_Vw11,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,762.6217795058193,68.60240552114965,207.22712902943948,701.9658652339828,-736.4948443993981,-197.82001618696893,37.28199815750122,pair_Vw11__60s__0,val,phone,True,
pair_Vw11,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,2043.688463880976,98.43085034063895,529.4417957417256,1900.3624057988911,-2017.1518288524564,-327.5635536349247,3.6640052795410156,pair_Vw11__120s__0,val,phone,True,
pair_Vw11,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,1850.8642803720786,176.21853323870292,903.3358401536375,1801.3359483719055,372.8134510968598,1812.8940514932644,51.05199432373047,pair_Vw11__180s__0,val,phone,True,
pair_Vw12,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,108.76470269506464,41.179843784665046,102.06600685379951,108.03859851071145,-108.75428944317895,1.5010877261298283,5.818999290466309,pair_Vw12__10s__0,val,phone,True,
pair_Vw12,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,112.9459779909561,14.39117167740388,93.18972706028127,106.71792508349822,72.67612072659634,86.45858278662531,11.808004379272461,pair_Vw12__30s__0,val,phone,True,
pair_Vw12,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,303.1558349843046,20.344411400766333,73.87976395179382,273.2924060790157,8.498040898821948,303.0374907989354,22.326000213623047,pair_Vw12__60s__0,val,phone,True,
pair_Vw14a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,26.408588237715595,9.967605239983039,15.714600671798102,25.26651447262568,-24.310405074300316,-10.315828854954963,2.8679981231689453,pair_Vw14a__10s__0,val,phone,True,
pair_Vw14a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,59.025232368048634,8.225323334737586,36.45115209941963,55.02239984698884,-53.047050075969125,-25.88383943282519,2.3849945068359375,pair_Vw14a__30s__0,val,phone,True,
pair_Vw14a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,92.88602504223336,6.1253154007188435,83.55116725218542,130.81620161633887,45.27043399692971,-81.10740430405974,19.031993865966797,pair_Vw14a__60s__0,val,phone,True,
pair_Vw14a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,349.3520264490879,11.357055815768161,268.11663959380746,405.0074447346402,-236.9363533112996,256.7251751745438,3.2349929809570312,pair_Vw14a__120s__0,val,phone,True,
pair_Vw14a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,345.32406370103377,7.636172608772855,142.76384831074557,310.21722244406067,-341.6047172171853,50.54618272730511,26.630004405975342,pair_Vw14a__180s__0,val,phone,True,
pair_Vw14b,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,18.195965586211923,7.491652923119559,15.08304537674542,17.325323224113077,9.172374869666749,-15.714993679540287,7.6580047607421875,pair_Vw14b__10s__0,val,phone,True,
pair_Vw14b,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,50.41022090069504,8.003698633646513,41.791111194221784,48.40786664045525,-38.42667179364399,32.62777538259961,10.95699405670166,pair_Vw14b__30s__0,val,phone,True,
pair_Vw14b,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,440.05739294674464,32.91563444297855,121.3058252513522,407.5589161561883,-76.36578760386412,-433.3845554432271,27.157997131347656,pair_Vw14b__60s__0,val,phone,True,
pair_Vw14b,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,509.3326323021141,20.56012767913544,234.19813079793528,443.01575238148547,-428.71556976437193,-274.9800676221228,20.15098524093628,pair_Vw14b__120s__0,val,phone,True,
pair_Vw14b,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,1872.5679356009073,37.76640400762253,173.3065706310009,1679.3166438474386,-286.9695390706782,-1850.463323122986,41.558006286621094,pair_Vw14b__180s__0,val,phone,True,
pair_Vw14c,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,41.07445049754899,37.859259420835265,16.88410250946641,37.4032109812895,7.398980740708927,-40.40247705570874,36.384002685546875,pair_Vw14c__10s__0,val,phone,True,
pair_Vw14c,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,117.6813785061818,78.80526739899292,51.4394611849216,112.97995378628978,-48.03422988779091,-107.43195391792882,58.7609977722168,pair_Vw14c__30s__0,val,phone,True,
pair_Vw14c,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,153.15484159063,15.210316737297022,75.08430365115345,121.73225202505091,-152.13847738999533,17.611682711455046,1.2580013275146484,pair_Vw14c__60s__0,val,phone,True,
pair_Vw14c,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,318.4547144408224,65.24998733923267,32.86686782578022,279.9187603854198,-318.43914464911774,3.4662488991591403,15.629547119140625,pair_Vw14c__120s__0,val,phone,True,
pair_Vw14c,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,1142.2708177437978,27.483453671455667,467.1320382561225,1177.679384483256,225.74338826817007,-1119.7938147025277,10.586996078491211,pair_Vw14c__180s__0,val,phone,True,
pair_Vw15,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,3.529679462919753,,3.4549083075141738,3.523476698262973,0.1667923895457278,3.5257364954496664,114.12000274658203,pair_Vw15__10s__0,val,phone,True,stationary_run: true distance 0.52m < 1.0m threshold
pair_Vw15,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,4.452746681289612,204.61612465480346,3.7810009260736095,4.391426219161471,-1.011873833229116,4.336249583204837,114.12000274658203,pair_Vw15__30s__0,val,phone,True,
pair_Vw15,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,5.926224169624981,131.97680967803413,4.539579183367619,5.770697944930603,-2.3573324447596002,5.437196184459764,114.12000274658203,pair_Vw15__60s__0,val,phone,True,
pair_Vw16a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,81.67242300336362,65.16325220351973,81.3671001938784,82.42489990709427,-81.65513715487566,1.6920379568762343,1.6669998168945312,pair_Vw16a__10s__0,val,phone,True,
pair_Vw16a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,275.37720739168685,98.88663404378791,50.592742393387226,252.07820600934852,-275.04893783138806,-13.500679185780143,39.33500671386719,pair_Vw16a__30s__0,val,phone,True,
pair_Vw16a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,30.892191792936256,4.636058091417026,19.1007460082638,28.703781022603582,-30.209120555624796,-6.460563162167206,2.1699981689453125,pair_Vw16a__60s__0,val,phone,True,
pair_Vw16a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,1114.6104352300454,98.01101700532266,486.35145907514783,1040.6943386277087,-1113.9463131172804,-39.78379029405164,39.93500518798828,pair_Vw16a__120s__0,val,phone,True,
pair_Vw16a,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,459.6647746988246,13.719276684394908,270.5778951434862,612.9887706961849,396.7967028426132,232.03918476708844,14.031013488769531,pair_Vw16a__180s__0,val,phone,True,
pair_Vw16b,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,103.3057276560296,44.93233575800936,102.89861761971017,103.13016979875229,-103.14646878710457,5.740559441683466,0.12099456787109375,pair_Vw16b__10s__0,val,phone,True,
pair_Vw16b,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,49.71663072395711,7.621474006700763,86.426618166411,89.85061616512928,-48.91972584484787,8.866237262052795,0.09999847412109375,pair_Vw16b__30s__0,val,phone,True,
pair_Vw16b,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,324.0428814554755,32.85217322941986,73.08751095337529,298.5400943988364,323.96264928107786,-7.029093946622282,3.89300537109375,pair_Vw16b__60s__0,val,phone,True,
pair_Vw17,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,35.78857457967896,20.889928888834806,47.04535895824596,54.43351530783999,-35.480873875931266,4.683193345574654,0.4099884033203125,pair_Vw17__10s__0,val,phone,True,
pair_Vw2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,16.551181033586595,7.606841816516763,16.420928674952386,18.040151207258642,16.340312843062076,2.6335189803656815,0.28200531005859375,pair_Vw2__10s__0,val,phone,True,
pair_Vw2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,234.99181139770394,47.58037163989451,114.06476992262294,222.79082785659165,-224.96926181354507,67.90425308421551,16.89300537109375,pair_Vw2__30s__0,val,phone,True,
pair_Vw2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,825.2481492695472,59.74344429485551,318.97400520881905,773.1452045337228,-810.4005087129134,-155.84101928285688,1.2659759521484375,pair_Vw2__60s__0,val,phone,True,
pair_Vw2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,452.17749082803135,16.898821837768647,122.6626301092015,415.8002261980634,-63.270721944683714,447.7246146618525,16.295997619628906,pair_Vw2__120s__0,val,phone,True,
pair_Vw2,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,256.5737781533522,18.45696253326792,295.22393435251615,486.8326316088344,36.24649367006586,-254.00015139169838,144.72200775146484,pair_Vw2__180s__0,val,phone,True,
pair_Vw3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,12.32018242254245,7.353629830500247,10.081311852960166,12.370984596709631,-1.9661984695761205,-12.162281160872865,9.73699951171875,pair_Vw3__10s__0,val,phone,True,
pair_Vw3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,102.99165758055152,22.87895527121148,62.37699534056833,95.82375744780312,64.10880347004371,80.60627386321244,16.64599609375,pair_Vw3__30s__0,val,phone,True,
pair_Vw3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,299.8052149298328,33.48857194202635,227.1236466132214,290.1180227119936,137.30813113553907,-266.5133764625559,18.25299072265625,pair_Vw3__60s__0,val,phone,True,
pair_Vw3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,2215.082831088475,134.31585943595454,1156.6778212252248,2099.8360772650626,-1299.7777460551913,1793.6270826129758,148.7889862060547,pair_Vw3__120s__0,val,phone,True,
pair_Vw3,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,2904.737839629341,117.79712205799495,1122.780763759558,2761.2296683037753,-942.1064470030697,2747.4374101299645,133.60999298095703,pair_Vw3__180s__0,val,phone,True,
pair_Vw4,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,27.114484547597982,65.12194557323329,6.794679565644804,22.5620697818838,-26.9942669355044,2.5506340661509608,171.3909912109375,pair_Vw4__10s__0,val,phone,True,
pair_Vw4,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,57.73605835268095,11.837727096076767,63.92703747586714,69.29188314364129,-30.84714403924538,-48.804885274473406,16.896995544433594,pair_Vw4__30s__0,val,phone,True,
pair_Vw4,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,717.0473366297238,46.48215097450263,210.41404560952802,648.32539966755,-167.80857196614664,697.1536507839949,47.88671875,pair_Vw4__60s__0,val,phone,True,
pair_Vw4,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,416.9401506631716,14.987576742936614,170.33667988425282,411.6218150076407,229.99828001455145,347.7674115818539,3.930023193359375,pair_Vw4__120s__0,val,phone,True,
pair_Vw4,2026-09-07T17:56:09Z,baseline_cv_heading_v1,180,1835.9311813135514,33.79492737151473,1104.573485201362,1977.62709583248,1161.850261436377,1421.6732613526144,20.53802490234375,pair_Vw4__180s__0,val,phone,True,
pair_Vw5,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,12.886492334976776,23.92258142512025,5.994091902660854,11.011702389250816,-12.632695257748498,-2.544917636560455,42.22601318359375,pair_Vw5__10s__0,val,phone,True,
pair_Vw5,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,192.1407049199364,101.71757510927024,48.68233232085831,177.32782410093424,-165.75693407949123,-97.17177159142949,110.54001832008362,pair_Vw5__30s__0,val,phone,True,
pair_Vw5,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,258.28717822752225,72.03489014164896,37.3205272330412,216.56322862350123,-256.0961631557695,-33.570352986270045,154.260009765625,pair_Vw5__60s__0,val,phone,True,
pair_Vw6,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,56.43565043278384,69.70074705500487,45.830413810798305,52.91646164296015,-56.076304856385306,6.358409370490301,85.29501342773438,pair_Vw6__10s__0,val,phone,True,
pair_Vw6,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,357.94842251378446,134.4729019789394,161.81548027569443,339.6268304898655,-317.78251266964037,164.75371490987348,104.08700561523438,pair_Vw6__30s__0,val,phone,True,
pair_Vw6,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,495.6578243435598,95.61079943033826,168.14581132953543,448.32389835513743,-367.24594880964617,-332.8816034746619,164.78599548339844,pair_Vw6__60s__0,val,phone,True,
pair_Vw7,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,83.49582666322758,105.08613360418751,58.43784975117161,83.11527399491268,-83.49032533123425,0.9683747147159565,1.032012939453125,pair_Vw7__10s__0,val,phone,True,
pair_Vw7,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,201.83216604153378,109.17265640176137,76.6599202776431,187.06920237466935,-134.53354503849866,-150.45368861774645,85.38467407226562,pair_Vw7__30s__0,val,phone,True,
pair_Vw7,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,489.2464543823519,114.01114257344962,100.88328727656307,445.8462094046345,-344.0074665800577,347.8678689692466,144.05299377441406,pair_Vw7__60s__0,val,phone,True,
pair_Vw7,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,946.5872823506986,113.58332466211667,221.3737807882872,855.0693548119689,-914.8588723986802,-242.99126795054923,168.51799774169922,pair_Vw7__120s__0,val,phone,True,
pair_Vw8,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,45.31357728467256,98.36530720422675,8.281080901958763,40.895776617966774,-44.8215383375646,-6.659578333557528,89.114013671875,pair_Vw8__10s__0,val,phone,True,
pair_Vw8,2026-09-07T17:56:09Z,baseline_cv_heading_v1,30,262.3741644557954,114.6167157873496,158.8990282117153,250.1091809419861,-201.95336919542876,167.50058180392074,177.10699462890625,pair_Vw8__30s__0,val,phone,True,
pair_Vw8,2026-09-07T17:56:09Z,baseline_cv_heading_v1,60,261.16440786774626,74.71525894058959,138.42906603472116,254.77224042788347,-194.49493663037413,174.29231526496488,142.49799346923828,pair_Vw8__60s__0,val,phone,True,
pair_Vw8,2026-09-07T17:56:09Z,baseline_cv_heading_v1,120,960.2692552180633,119.97814238872589,482.8117016050578,891.9920753722272,-127.09411185874094,951.8153442426092,85.53079223632812,pair_Vw8__120s__0,val,phone,True,
pair_Vw9,2026-09-07T17:56:09Z,baseline_cv_heading_v1,10,26.342891551097086,32.6253125105873,14.783518851747356,24.28239085082512,-22.985460056227183,12.869233381817304,26.302993774414062,pair_Vw9__10s__0,val,phone,True,
S-A2,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,10,,,,,,,,S-A2__10s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-A2,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,30,,,,,,,,S-A2__30s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-A2,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,60,,,,,,,,S-A2__60s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-A2,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,120,,,,,,,,S-A2__120s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-A2,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,180,,,,,,,,S-A2__180s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-A9,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,10,,,,,,,,S-A9__10s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-A9,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,30,,,,,,,,S-A9__30s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-A9,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,60,,,,,,,,S-A9__60s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-A9,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,120,,,,,,,,S-A9__120s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-A9,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,180,,,,,,,,S-A9__180s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-T5,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,10,,,,,,,,S-T5__10s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-T5,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,30,,,,,,,,S-T5__30s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-T5,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,60,,,,,,,,S-T5__60s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-T5,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,120,,,,,,,,S-T5__120s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
S-T5,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,180,,,,,,,,S-T5__180s__0,test,phone,False,unpaired_run: no independent cross-stream ground truth
pair_Vfa01,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,10,127.90073035585196,106.9175970997157,16.27735164694065,113.05841071876795,119.56662446191311,45.414980122951846,30.80029954223633,pair_Vfa01__10s__0,test,phone,True,
pair_Vfa01,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,30,976.7743858688034,198.78634127226476,123.58266968865942,836.7164588018679,-302.30445879573915,928.8113295030375,31.112713671874985,pair_Vfa01__30s__0,test,phone,True,
pair_Vfa01,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,60,4558.791007370567,679.4894161811667,936.6735726503115,4110.872591092519,-2136.3894078669864,4026.8707251727756,8.062602685546892,pair_Vfa01__60s__0,test,phone,True,
pair_Vfa01,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,120,30327.01383308372,3406.4869229724386,5404.04743331594,26412.313640869077,-22577.879038275463,-20193.74286373821,48.61089905395505,pair_Vfa01__120s__0,test,phone,True,
pair_Vfa01,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,180,33662.799421520904,922.1841867033254,8571.744819567328,32177.32833085378,-7698.37683412347,-32730.25082752253,34.69830170898439,pair_Vfa01__180s__0,test,phone,True,
pair_Vfa02,2026-09-08T15:17:10Z,baseline_cpp_strapdown_v1,10,105.74866776553522,37.02361100370738,56.006214691702965,97.12578535595286,-58.39562662630581,-88.16291348884863,17.362006347656234,pair_Vfa02__10s__0,test,phone,True,
